2015.01.23,00:00,1.13688,1.13735,1.11139,1.12075,111616
2015.01.25,00:00,1.11523,1.11564,1.11332,1.11430,1067
2015.01.26,00:00,1.11444,1.12950,1.10970,1.12360,91477
2015.01.27,00:00,1.12361,1.14224,1.12232,1.13703,92336
2015.01.28,00:00,1.13705,1.13816,1.12719,1.12757,90526
2015.01.29,00:00,1.12755,1.13674,1.12614,1.13280,80024
2015.01.30,00:00,1.13279,1.13633,1.12775,1.12992,78496
2015.02.01,00:00,1.13126,1.13208,1.13045,1.13115,1066
2015.02.02,00:00,1.13114,1.13617,1.12918,1.13347,68765
2015.02.03,00:00,1.13353,1.15337,1.13122,1.14636,87489
2015.02.04,00:00,1.14638,1.14841,1.13152,1.13339,83489
2015.02.05,00:00,1.13351,1.14983,1.13035,1.14766,84773
2015.02.06,00:00,1.14767,1.14777,1.13114,1.13194,74083
2015.02.08,00:00,1.12975,1.13122,1.12949,1.13116,617
2015.02.09,00:00,1.13128,1.13590,1.12697,1.13243,69514
2015.02.10,00:00,1.13242,1.13447,1.12723,1.13154,75602
2015.02.11,00:00,1.13155,1.13513,1.12794,1.13295,67137
2015.02.12,00:00,1.13294,1.14224,1.13013,1.14002,79836
2015.02.13,00:00,1.14003,1.14426,1.13792,1.13979,66366
2015.02.15,00:00,1.14008,1.14011,1.13921,1.13991,784
2015.02.16,00:00,1.13989,1.14285,1.13188,1.13458,52421
2015.02.17,00:00,1.13457,1.14484,1.13215,1.14090,76255
2015.02.18,00:00,1.14091,1.14154,1.13334,1.14016,67738
2015.02.19,00:00,1.14017,1.14498,1.13550,1.13627,67662
2015.02.20,00:00,1.13630,1.14293,1.12780,1.13759,82622
2015.02.22,00:00,1.13943,1.13961,1.13778,1.13803,671
2015.02.23,00:00,1.13802,1.13927,1.12946,1.13356,60979
2015.02.24,00:00,1.13355,1.13577,1.12878,1.13392,72929
2015.02.25,00:00,1.13395,1.13884,1.13350,1.13637,70327
2015.02.26,00:00,1.13636,1.13791,1.11830,1.11943,77138
2015.02.27,00:00,1.11948,1.12447,1.11756,1.11897,78230
2015.03.01,00:00,1.11813,1.11861,1.11788,1.11809,1048
2015.03.02,00:00,1.11807,1.12401,1.11594,1.11785,64487
2015.03.03,00:00,1.11787,1.12171,1.11541,1.11799,71588
2015.03.04,00:00,1.11798,1.11851,1.10612,1.10804,74067
2015.03.05,00:00,1.10802,1.11139,1.09868,1.10307,85877
2015.03.06,00:00,1.10308,1.10318,1.08413,1.08492,85047
2015.03.08,00:00,1.08338,1.08397,1.08226,1.08378,1428
2015.03.09,00:00,1.08378,1.09060,1.08357,1.08471,71868
2015.03.10,00:00,1.08470,1.08475,1.06646,1.06859,104178
2015.03.11,00:00,1.06860,1.07162,1.05108,1.05508,113368
2015.03.12,00:00,1.05507,1.06829,1.04936,1.06219,114071
2015.03.13,00:00,1.06219,1.06341,1.04617,1.04924,97948
2015.03.15,00:00,1.04915,1.05053,1.04828,1.04986,1594
2015.03.16,00:00,1.04987,1.06190,1.04790,1.05699,85769
2015.03.17,00:00,1.05698,1.06503,1.05508,1.05931,80642
2015.03.18,00:00,1.05932,1.10465,1.05795,1.08228,103875
2015.03.19,00:00,1.08228,1.09185,1.06124,1.06681,130128
2015.03.20,00:00,1.06682,1.08815,1.06551,1.08195,98611
2015.03.22,00:00,1.08671,1.08681,1.08327,1.08388,2375
2015.03.23,00:00,1.08389,1.09708,1.07668,1.09581,112776
2015.03.24,00:00,1.09579,1.10286,1.08896,1.09128,110233
2015.03.25,00:00,1.09130,1.10136,1.09001,1.09639,96759
2015.03.26,00:00,1.09640,1.10516,1.08557,1.08790,108626
2015.03.27,00:00,1.08789,1.09480,1.08002,1.08856,100820
2015.03.29,00:00,1.08860,1.08920,1.08832,1.08888,343
2015.03.30,00:00,1.08885,1.08945,1.08096,1.08240,83993
2015.03.31,00:00,1.08241,1.08450,1.07125,1.07406,92176
2015.04.01,00:00,1.07407,1.07995,1.07180,1.07662,94390
2015.04.02,00:00,1.07663,1.09043,1.07499,1.08789,86932
2015.04.03,00:00,1.08793,1.10261,1.08630,1.09684,49367
2015.04.05,00:00,1.10038,1.10043,1.09914,1.09942,568
2015.04.06,00:00,1.09945,1.10351,1.09096,1.09337,54263
2015.04.07,00:00,1.09331,1.09545,1.08026,1.08109,94569
2015.04.08,00:00,1.08111,1.08866,1.07627,1.07812,99104
2015.04.09,00:00,1.07813,1.07880,1.06373,1.06618,90562
2015.04.10,00:00,1.06617,1.06836,1.05673,1.06089,81089
2015.04.12,00:00,1.05859,1.05980,1.05859,1.05956,316
2015.04.13,00:00,1.05954,1.06185,1.05201,1.05680,85840
2015.04.14,00:00,1.05681,1.07069,1.05312,1.06547,92657
2015.04.15,00:00,1.06549,1.07016,1.05708,1.06785,97983
2015.04.16,00:00,1.06784,1.08169,1.06240,1.07639,113141
2015.04.17,00:00,1.07638,1.08483,1.07331,1.08172,98610
2015.04.19,00:00,1.08197,1.08200,1.08080,1.08112,813
2015.04.20,00:00,1.08113,1.08181,1.07117,1.07384,81141
2015.04.21,00:00,1.07387,1.07807,1.06595,1.07374,85760
2015.04.22,00:00,1.07373,1.08004,1.07080,1.07214,86759
2015.04.23,00:00,1.07215,1.08454,1.06658,1.08204,96264
2015.04.24,00:00,1.08205,1.08995,1.07842,1.08676,92964
2015.04.26,00:00,1.08642,1.08680,1.08611,1.08667,153
2015.04.27,00:00,1.08668,1.09260,1.08190,1.08833,80791
2015.04.28,00:00,1.08832,1.09905,1.08597,1.09753,86793
2015.04.29,00:00,1.09758,1.11874,1.09588,1.11141,107016
2015.04.30,00:00,1.11144,1.12656,1.10708,1.12131,114663
2015.05.01,00:00,1.12132,1.12893,1.11740,1.12079,86143
2015.05.03,00:00,1.11944,1.12015,1.11904,1.11945,728
2015.05.04,00:00,1.11942,1.12238,1.11224,1.11482,71899
2015.05.05,00:00,1.11481,1.12226,1.10660,1.11849,80965
2015.05.06,00:00,1.11852,1.13697,1.11747,1.13422,103045
2015.05.07,00:00,1.13424,1.13913,1.12368,1.12513,107127
2015.05.08,00:00,1.12512,1.12866,1.11788,1.12075,102570
2015.05.10,00:00,1.12002,1.12063,1.11992,1.12006,236
2015.05.11,00:00,1.12007,1.12039,1.11308,1.11512,85455
2015.05.12,00:00,1.11513,1.12784,1.11340,1.12213,86879
2015.05.13,00:00,1.12210,1.13824,1.12018,1.13492,92735
2015.05.14,00:00,1.13493,1.14444,1.13401,1.14062,96116
2015.05.15,00:00,1.14068,1.14666,1.13235,1.14473,92121
2015.05.17,00:00,1.14467,1.14484,1.14409,1.14428,174
2015.05.18,00:00,1.14425,1.14466,1.12981,1.13139,85554
2015.05.19,00:00,1.13143,1.13258,1.11181,1.11453,100155
2015.05.20,00:00,1.11454,1.11516,1.10618,1.10915,112994
2015.05.21,00:00,1.10914,1.11809,1.10795,1.11075,101779
2015.05.22,00:00,1.11074,1.12077,1.10018,1.10075,92502
2015.05.24,00:00,1.10034,1.10091,1.09662,1.09765,1083
2015.05.25,00:00,1.09767,1.10088,1.09588,1.09790,50323
2015.05.26,00:00,1.09792,1.09803,1.08628,1.08723,103396
2015.05.27,00:00,1.08724,1.09285,1.08187,1.08999,98467
2015.05.28,00:00,1.08998,1.09723,1.08669,1.09580,107613
2015.05.29,00:00,1.09576,1.10054,1.09253,1.09822,89084
2015.05.31,00:00,1.09815,1.09889,1.09798,1.09801,252
2015.06.01,00:00,1.09803,1.09825,1.08867,1.09209,96294
2015.06.02,00:00,1.09210,1.11927,1.09154,1.11511,112583
2015.06.03,00:00,1.11509,1.12847,1.10787,1.12670,108608
2015.06.04,00:00,1.12673,1.13794,1.12208,1.12235,110398
